RunID,Time,Latitude,Longitude,Elevation,Distance,HeartRate,Cadence,Speed
10031900700,2023-06-28T17:33:51.146000,52.28579333,4.50882833,3.2,490.1000061035156,136,89.0,
10031900700,2023-06-28T17:33:52.146000,52.285815,4.50884833,3.353,493.6000061035156,136,89.0,
10031900700,2023-06-28T17:33:53.146000,52.285845,4.50887833,3.505,497.1000061035156,136,89.0,
10031900700,2023-06-28T17:33:54.146000,52.285865,4.50889667,3.658,501.0,136,89.0,
10031900700,2023-06-28T17:33:55.146000,52.28588833,4.50892,3.81,504.2999877929688,136,90.0,
10031900700,2023-06-28T17:33:56.146000,52.28591167,4.50894333,3.962,507.3999938964844,136,89.0,
10031900700,2023-06-28T17:33:57.146000,52.28593833,4.50897833,4.115,509.8999938964844,136,89.0,
10031900700,2023-06-28T17:33:58.146000,52.28595667,4.509,4.42,513.0,136,89.0,
10031900700,2023-06-28T17:33:59.146000,52.28598167,4.50902833,4.572,516.0,137,89.0,
10031900700,2023-06-28T17:34:00.146000,52.286,4.50905,4.877,519.5,137,87.0,
10031900700,2023-06-28T17:34:01.146000,52.28602167,4.509075,5.029,522.2999877929688,137,86.0,
10031900700,2023-06-28T17:34:02.146000,52.28604667,4.5091,5.334,525.4000244140625,138,86.0,
10031900700,2023-06-28T17:34:03.146000,52.28606333,4.50911667,5.486,528.0999755859375,138,86.0,
10031900700,2023-06-28T17:34:04.146000,52.28608167,4.50913833,5.639,530.9000244140625,138,86.0,
10031900700,2023-06-28T17:34:05.146000,52.28610833,4.50916667,5.791,533.5,138,86.0,
10031900700,2023-06-28T17:34:06.146000,52.28612333,4.50918833,5.944,536.5999755859375,139,86.0,
10031900700,2023-06-28T17:34:07.146000,52.286145,4.50921667,6.096,538.5999755859375,138,86.0,
10031900700,2023-06-28T17:34:08.146000,52.28616833,4.50925,6.248,541.7999877929688,138,86.0,
10031900700,2023-06-28T17:34:09.146000,52.28618833,4.50928,6.248,544.7000122070312,138,86.0,
10031900700,2023-06-28T17:34:10.146000,52.28621,4.50930833,6.401,547.9000244140625,138,86.0,
10031900700,2023-06-28T17:34:11.146000,52.28623,4.50933667,6.401,550.9000244140625,138,86.0,
10031900700,2023-06-28T17:34:12.146000,52.28625333,4.50936333,6.553,553.7999877929688,138,86.0,
10031900700,2023-06-28T17:34:13.146000,52.28627667,4.50938833,6.553,557.2999877929688,138,87.0,
10031900700,2023-06-28T17:34:14.146000,52.28629833,4.50941667,6.553,560.7000122070312,138,88.0,
10031900700,2023-06-28T17:34:15.146000,52.28631667,4.50944167,6.553,563.5999755859375,139,86.0,
10031900700,2023-06-28T17:34:16.146000,52.28633667,4.50946833,6.553,566.9000244140625,139,86.0,
10031900700,2023-06-28T17:34:17.146000,52.28635667,4.50949333,6.553,569.7999877929688,139,86.0,
10031900700,2023-06-28T17:34:18.146000,52.286375,4.509515,6.553,572.4000244140625,139,86.0,
10031900700,2023-06-28T17:34:19.146000,52.286395,4.50953333,6.401,575.0,139,86.0,
10031900700,2023-06-28T17:34:20.146000,52.286415,4.509545,6.401,577.5,140,86.0,
10031900700,2023-06-28T17:34:21.146000,52.28643833,4.50954833,6.401,579.9000244140625,139,86.0,
10031900700,2023-06-28T17:34:22.146000,52.28646333,4.50954667,6.401,582.2000122070312,139,86.0,
10031900700,2023-06-28T17:34:23.146000,52.28648667,4.50955333,6.401,584.5999755859375,139,86.0,
10031900700,2023-06-28T17:34:24.146000,52.28651167,4.50956167,6.401,587.0,140,86.0,
10031900700,2023-06-28T17:34:25.146000,52.28653333,4.50957333,6.248,589.5,140,86.0,
10031900700,2023-06-28T17:34:26.146000,52.28656167,4.50957667,6.248,591.9000244140625,140,88.0,
10031900700,2023-06-28T17:34:27.146000,52.28658667,4.50958,6.248,594.7000122070312,139,88.0,
10031900700,2023-06-28T17:34:28.146000,52.28660833,4.50959,6.248,597.5999755859375,139,88.0,
10031900700,2023-06-28T17:34:29.146000,52.286635,4.50960167,6.248,600.5,139,88.0,
10031900700,2023-06-28T17:34:30.146000,52.28665667,4.50962,6.096,603.5999755859375,139,88.0,
10031900700,2023-06-28T17:34:31.146000,52.28667167,4.509645,6.096,606.4000244140625,139,88.0,
10031900700,2023-06-28T17:34:32.146000,52.28667333,4.50969,6.096,608.7999877929688,139,88.0,
10031900700,2023-06-28T17:34:33.146000,52.28666833,4.50974167,6.096,610.9000244140625,139,88.0,
10031900700,2023-06-28T17:34:34.146000,52.28665667,4.50979,6.096,613.5999755859375,139,88.0,
10031900700,2023-06-28T17:34:35.146000,52.28664,4.50985,6.096,616.5999755859375,139,88.0,
10031900700,2023-06-28T17:34:36.146000,52.28663333,4.50990167,6.096,620.2000122070312,138,88.0,
10031900700,2023-06-28T17:34:37.146000,52.28663,4.50995167,6.096,622.9000244140625,138,88.0,
10031900700,2023-06-28T17:34:38.146000,52.28662333,4.50999333,6.248,626.0,138,88.0,
10031900700,2023-06-28T17:34:39.146000,52.28661667,4.51003833,6.248,629.5,138,88.0,
10031900700,2023-06-28T17:34:40.146000,52.28660833,4.51008167,6.248,633.5999755859375,137,88.0,
10031900700,2023-06-28T17:34:41.146000,52.28660167,4.51012833,6.248,637.9000244140625,137,88.0,
10031900700,2023-06-28T17:34:42.146000,52.28659167,4.51017333,6.248,641.5,137,88.0,
10031900700,2023-06-28T17:34:43.146000,52.28658333,4.51022,6.248,644.5999755859375,137,88.0,
10031900700,2023-06-28T17:34:44.146000,52.28657667,4.51027,6.248,647.7999877929688,137,88.0,
10031900700,2023-06-28T17:34:45.146000,52.28657167,4.510315,6.248,650.5999755859375,138,88.0,
10031900700,2023-06-28T17:34:46.146000,52.28656167,4.51036167,6.248,653.5999755859375,138,88.0,
10031900700,2023-06-28T17:34:47.146000,52.28654667,4.5104,6.248,656.7999877929688,138,88.0,
10031900700,2023-06-28T17:34:48.146000,52.286535,4.51043167,6.248,660.0999755859375,138,88.0,
10031900700,2023-06-28T17:34:49.146000,52.28652333,4.51047,6.248,662.9000244140625,138,88.0,
10031900700,2023-06-28T17:34:50.146000,52.286515,4.51051167,6.248,666.0,139,88.0,
10031900700,2023-06-28T17:34:51.146000,52.28650333,4.51055167,6.248,668.9000244140625,139,88.0,
10031900700,2023-06-28T17:34:52.146000,52.28649167,4.51059167,6.096,671.7999877929688,139,88.0,
10031900700,2023-06-28T17:34:53.146000,52.28648167,4.51063167,6.096,674.5999755859375,140,88.0,
